true,pred
31.0,30.904878365658135
31.0,86.77303774364219
58.0,54.676586506459046
58.0,70.32782093403921
58.0,56.60933875388537
58.0,44.998063900761224
41.0,41.81547501952275
41.0,50.819908039771406
69.0,78.1407960361895
69.0,71.09814263155823
70.0,75.95029556978648
70.0,62.50175053035326
63.0,64.97897918897348
63.0,78.80373066335073
65.0,73.32150483551641
65.0,71.48052860444102
18.0,8.243296237665504
18.0,78.13653492025583
74.0,79.37512821805979
74.0,67.80503015469304
74.0,81.30754864419498
74.0,79.40994232279479
61.0,65.86180600992634
61.0,41.204850621409264
31.0,29.228438790116286
31.0,63.01843297279288
68.0,75.14480739690231
68.0,58.57114702349651
23.0,12.93708714425702
23.0,75.17253112304047
22.0,10.199602606339568
22.0,76.72334805328916
25.0,12.933633476557361
25.0,68.00162801518076
73.0,79.49943715654376
73.0,85.09307845068366
75.0,81.17678853150801
75.0,77.79517506969194
51.0,48.38166046459412
51.0,61.894555825716395
69.0,73.9380388547741
69.0,54.051211979301684
78.0,85.87358105227543
78.0,68.95015278256841
67.0,72.77241167581957
67.0,68.95523885251737
43.0,39.464653243499015
43.0,35.75265668663013
60.0,63.541471329197066
60.0,42.78545987330051
45.0,43.59573034301923
45.0,56.234030528055314
53.0,53.93569161795551
53.0,-2.80979871735542
63.0,68.97138363781909
63.0,60.02794302360962
68.0,74.66386194608214
68.0,44.73874431375947
64.0,68.30405828297205
64.0,80.12201870167485
11.0,2.9510900816958383
11.0,66.11314486142692
61.0,63.7657813348556
61.0,25.62735228197033
72.0,77.59014717127269
72.0,82.8543856653518
39.0,27.03678985865281
39.0,60.34171432996317
36.0,31.921864232437997
36.0,62.667566854681525
69.0,72.87489371914234
69.0,55.351891258529406
75.0,81.96558051346597
75.0,72.61344067166561
74.0,82.79086162064851
74.0,45.533789297505734
66.0,69.20319751700936
66.0,76.62887128957414
40.0,35.04879808007911
40.0,52.23547616639877
70.0,76.6924221784405
70.0,81.33745381534868
79.0,84.184768355421
79.0,71.83781180105177
34.0,30.00285797689071
34.0,43.07582922348172
57.0,51.883444761452495
57.0,87.58833315639947
72.0,79.22302302119977
72.0,49.052893205107125
71.0,80.167940007813
71.0,74.61994296194143
75.0,81.46089450006701
75.0,68.33560318481244
68.0,78.93713270727164
68.0,74.78629677058069
67.0,70.20532606743444
67.0,30.89475969392248
53.0,50.13283951801742
53.0,44.8539726105314
65.0,66.03274287008901
65.0,71.23923647677412
34.0,35.427882015023556
34.0,71.1075232111856
71.0,74.50802071576362
71.0,70.96334331702957
37.0,32.589449173322635
37.0,30.107055889275557
64.0,68.46604821466678
64.0,2.9510900816958383
75.0,79.54844001699956
75.0,25.509479141153804
73.0,79.26352973918296
73.0,9.532369641320997
76.0,82.78989962910333
76.0,51.26798528211003
62.0,66.0955446384861
62.0,63.56242435496705
61.0,63.00277436177015
61.0,39.12298803682313
38.0,39.16966676777935
38.0,59.433669970655444
79.0,84.67738613461029
79.0,58.990765696182564
63.0,68.00286163822761
63.0,78.79764146738302
60.0,60.7415803687706
60.0,83.88968007041092
68.0,70.45273709233834
68.0,77.7595454991071
71.0,74.13491877603809
71.0,47.60255559346797
27.0,24.36937357287661
27.0,62.3346027856835
66.0,69.27311071717372
66.0,63.0312662121932
68.0,71.39528990372469
68.0,76.55311455935424
68.0,69.35879266082298
68.0,77.42124010447509
29.0,20.49286955961651
29.0,86.37566663781308
61.0,63.98029051900642
61.0,56.50617136451922
80.0,86.7523710108444
80.0,62.16262058374082
58.0,57.54392810609551
58.0,83.05941838293484
59.0,62.58577610455205
59.0,34.59323505163451
51.0,47.867398877508435
51.0,55.41205067933129
51.0,49.05824186821394
51.0,77.57796813001465
55.0,56.94559777179006
55.0,88.13426282900508
30.0,26.51981453697556
30.0,75.12191137954329
72.0,80.32045471400005
72.0,90.05044895648899
56.0,53.45726558714
56.0,76.05549166338676
63.0,63.60583303491785
63.0,27.19060903517817
63.0,72.30011792758745
63.0,70.00956030257936
67.0,68.50811977166364
67.0,78.29592481308771
63.0,65.61664760618703
63.0,76.95225961062096
80.0,87.51020658455724
80.0,75.41090831510701
34.0,28.18090801130046
34.0,67.05204913961592
69.0,74.17217082345746
69.0,27.027344812376157
62.0,62.93548999672487
62.0,27.73319670589939
27.0,15.967752260880673
27.0,70.24314186392195
70.0,78.25453289279704
70.0,74.23129188278392
67.0,72.93323687963027
67.0,71.12210877829091
58.0,60.72313858308888
58.0,78.3815672461414
50.0,51.2399687494418
50.0,57.163740216621534
77.0,86.11977658101887
77.0,79.94146491752605
51.0,55.48610207933115
51.0,70.22106414066513
78.0,85.36217848686408
78.0,35.11715804592137
70.0,77.15147127615512
70.0,68.132762266599
62.0,65.2755872737522
62.0,63.62551875706936
36.0,21.236589908982126
36.0,65.78228337372138
73.0,80.89390939162183
73.0,64.81336563178724
15.0,6.287801887059629
15.0,75.11304304182579
73.0,77.01921206532313
73.0,75.89344917856977
50.0,52.05336969854767
50.0,75.47221016575674
41.0,34.59141998296445
41.0,75.2901895058053
69.0,70.85818280393715
69.0,48.37276408382354
40.0,35.16260221537948
40.0,74.15869050608899
78.0,89.08391603446279
78.0,-4.07335938137669
70.0,78.61745521915805
70.0,58.99081606100657
67.0,76.87612106160066
67.0,49.25956626527477
41.0,33.44712711817232
41.0,13.691024833522306
76.0,82.24096490866822
76.0,25.96113349532925
55.0,51.20395382418201
55.0,25.512022546902244
54.0,50.44995980937853
